review,label
"Adrian Lyne révèle l'originalité de son talent avec cette romance psychologique et passionnée, qui déroute autant qu'elle fascine, et qui sera souvent plagiée par d'autres réalisateurs moins inspirés. On peut regretter le côté factice et artificiel de John et Elizabeth, leurs personnalités ne sont pas assez creusées, et le réalisateur pallie ce défaut en se reposant trop sur les scènes érotiques. Mais Mickey Rourke est beau comme un dieu, et Kim joue de son corps sans complexe. Raffinement des images, esthétisme de vidéo-clip (c'était la mode en 1986), complexité des relations entre les 2 personnages, atmosphère fiévreuse, envoûtement de la musique, séquences d'anthologie (le fameux strip sur le ""You can leave your hat on"" de Joe Cocker, la scène de la cuisine), érotisme troublant... sont de beaux arguments qui contribuent à faire de cette oeuvre séduisante un film culte.",1
"Lake Placid est l’une des seules sagas horrifiques à pouvoir se vanter d’avoir changé son prédateur en pénitent qui semble, depuis plus de quatre films maintenant, effectuer un chemin de croix allant du supplice ultime – le deuxième volet – aux rares périodes d’accalmie – le troisième, moins pire que les autres. Que dire de ce Lake Placid: Legacy, sinon qu’il confirme l’adage selon lequel il faut préférer la mort à l’agonie ? Aussitôt ressuscité aussitôt enlisé dans le marasme esthétique et dramatique, où les licences plagiées un peu partout (Godzilla par exemple) viennent échouer et se croiser le temps d’un téléfilm minable, qui ne vaut que pour les quelques ambiances anxiogènes posées çà et là. Cet héritage est mieux réalisé, voilà son avantage : il se regarde sans crier au viol visuel, quoique le crocodile déconcerte par sa laideur numérique. Certains plans sont composés, et les jeux de lumière peuvent ravir, l’espace d’un instant, une rétine lassée par tant de clichés collés les uns aux autres. Le souci, c’est qu’une recherche esthétique dépourvue de motivation fond comme neige au soleil. Et il est inexcusable de se saisir d’un sujet environnemental aux résonances contemporaines pour le réduire à un prétexte scénaristique aussi grossier : la thématique est posée là, ne dispose d’aucun traitement, d’aucune profondeur. Les autres volets pouvaient se cacher derrière la crétinerie qu’ils affichaient ; on pouvait y lire une forme d’honnêteté, de sincérité dans la démarche qui criait haut et fort à son spectateur que rien d’intelligent n’allait se produire. Là, c’est l’inverse. L’ouverture promet un propos de fond qui n’est, en fin de compte, que poudre aux yeux, et donne l’impression au film d’avoir un fondement autre que le divertissement. Malhonnête, long et terriblement imbécile, Lake Placid: Legacy achève – on l’espère – une saga qui aurait dû se limiter à son œuvre-source.",0
"Un amour de comédie d’un Lubitsch au sommet de son art. Avec ses dialogues et ses sous-entendus virtuoses, le film obéit à la lettre à l’axiome fantaisiste et libertin qui régit la vie de Belinski (remarquablement interprété par Charles Boyer) : quand tout le monde offre des noisettes aux écureuils, pourquoi ne pas offrir des écureuils aux noisettes ? A ne pas manquer non plus pour Jennifer Jones, la plombière la plus délicieuse de l’histoire du cinéma.",1
ennuyeux & plutôt convenu.,0
"Epoustouflant , et toujours un casting impeccable .",1
Un des films les plus ennuyeux que j'ai pu voir. Un stéréotype caricatural du cinéma français. 10 ans après je m'en souviens encore en mal.,0
"à part une ou deux blagues qui m'ont fait sourire le reste est mauvais, je me suis même endormi avant la fin du film, sombre était mon rêve.",0
Divertissant je ne me suis pas ennuyée comme si je regardais un petit Disney en mode enfant... mais tout est cliché attendu... et les musiques partent trop dans les aiguës.,0
"Un excellent film avec un Robin Williams fascinant et foutrement bluffant, la scène ou en espionnant la famille il dit ""Mais qu'es-ce qui ne va pas chez ces gens là"" c'est juste grandiose quoi, quand on sait qui est son personnage. Un excellent thriller doté d'une superbe bande son et d'une très bonne réalisation, ainsi qu'un scénario bien prenant et qui monte crescendo.",1
"Le quatrième des seize épisodes de la série ""Andy Hardy"" est franchement loin d'être le meilleur. Et ceux malgré le fait que Judy Garland pousse trois ou quatre fois la chansonnette et la présence dans un de ses premiers rôles au cinéma de la sublime Lana Turner qui même si elle était encore de la femme fatale du ""Facteur sonne toujours deux fois"" révélait déjà des trésors incontestables de beauté. Le rythme est très languissant, le scénario peu passionnant et autant son jeu tenait la route dans les autres épisodes, autant-là Mickey Rooney a une trop nette tendance à cabotiner. Donc un épisode à éviter.",0
"Le degré zéro du cinéma. Depardon vit sur sa réputation, et pousse à l’extrême sa méthode : laisser parler les gens, sans jamais leur poser la moindre question, et quasiment sans montage. L’ennui est que les personnes qu’il a choisies au hasard dans les rues n’ont rien à dire qui concerne les spectateurs, et cela donne, comme disait Henri Jeanson, « un cinéma où le public est de trop ». De ces vingt-cinq conversations à deux et en plan fixe, on retiendra que les sujets n’ont pas grand-chose dans la tête, qu’ils ne savent pas s’exprimer, et on est vite las de ces « Tu vois ? », de ces « Voilà ! » et de ces multiples « C’est pas évident ».",0
"Pour raconter un pan de la seconde guerre mondiale de son pays, le réalisateur polonais use d’un artifice qui dépasse largement le cadre d’un excellent scénario pour adhérer à une mise en scène ad-hoc. Le noir et blanc, sobre, impose l’écoute et le regard, au milieu d’une histoire que découvre cette jeune nonne, sans famille. La lumière qui l’accompagne est sublime, malgré la grisaille ambiante et la pauvreté des villages qu’elle découvre. Il y a comme une aura autour de sa personne, troublante et mystérieuse. C’est un film lumineux. Pour en savoir plus",1
une très beau film avec un sénario tout en finesse et tendresse sur des sujets graves.,1
"Une bouse sans nom comme on aimerait ne plus en voir. Où est le second degré prôné par ceux qui l'on apprécié ? il faut vraiment avoir de l'imagination! Non franchement, si le film accumule les incohérences grossières, il finit en apothéose (« attention » à ceux qui ne veulent pas connaitre la fin, très attendue de toute façon): Les survivants s'échappent dans une navette, fuyant le vaisseau avant qu'il n'explose avec Jason. Mais l'explosion propulse ce dernier pile dans leur direction (arf, c'est déjà du lourd)... juste avant qu'il n'entre au contact de la navette (pour en percer le blindage de sa main surpuissante) le black de service que tout le monde croit mort, surgit de côté (à 90° de la trajectoire de Jason, donc...) pour les sauver et l'entrainer dans une autre direction... consternant et agaçant. Je dis simplement que c'est nul au premier degré. Le plus surprenant sont les notes de la presse, qui reste très indulgente avec ce film alors qu'elle en descend d'autres tellement meilleurs, comprends pas… Enfin vous voilà prévenus, si vous appelez ça du second degré, foncez, et bonne chance.",0
Là c'est pareil... fallait pas... puis ce film à un gout d'amertume car je l'ai matté dans des conditions de merde...ça aide pas,0
"L’histoire de ce film, c’est la rencontre de deux citoyens, exemples malgré eux d’absurdités de l’administration qui, après avoir perdu leur subside, perdent ce qu’ils ont de plus précieux : leur dignité ! C’est une critique de l’administration anglaise mais un film sur l’administration française donnerait peu ou prou le même résultat, d’ailleurs le film est une co-production anglo-franco-belge car l’universalité de cette histoire parle à tout le monde. Cette critique est vue sous l’angle de l’usager, de celui qui attend, sans engagement par ceux qui ont défini les règles de la date à laquelle il obtiendra une réponse à la procédure qu’il a engagée. Critiquer ne suffit pas à faire un bon film : cf. le contre-exemple du film « Les Têtes de l’Emploi » sorti quelques semaines plus tard. Ici grâce au travail de scénariste de Paul Laverty, à la réalisation de Ken Loach, à l’interprétation de Dave Johns et de Hayley Squires et à beaucoup d’humour noir et d’émotions, on obtient un excellent film qui a obtenu la palme d’or à Cannes. L’un de mes meilleurs Ken Loach avec « Looking For Eric » (2009), devant « La Part des Anges » (2012) et « Just a Kiss » (2004). A voir absolument…",1
"Loin d'être ahurissant, Lord of War arrive quand même à instruire tout en divertissant continuellement, sans un seul temps mort. Quelques scènes fortes ci et là ; les acteurs donnent ce qu'il faut pour donner de la cohérence à l'ensemble, surtout Nicolas Cage qui donne de l’ambiguïté à son personnage. Mais la redoutable efficacité du film réside surtout dans le fait qu'il arrive à fonctionner parfaitement tout en étant à la fois amoral et léger, tendu et amusant. Au final une triste réalité au delà de nos frontières qui fait penser à un cousin pas si éloigné : Blood Diamond.",1
"Un film bouleversant, poignant et tous leurs synonymes qui prend aux tripes.. Le jeu des acteurs est impeccable.",1
"Déjà couvert de prix dont un à Sundance, voici le nouveau film du réalisateur danois Ole Bornedal, connu pour son excellent Le veilleur de nuit dont il avait lui-même fait le remake à Hollywood. Just another love story est un thriller puissant et violent, assez atypique. L'histoire est introduite par fragments comme un puzzle qui peu à peu se reconstitue sous nos yeux quand le récit reprend sa linéarité. Le scénario est très malin, un peu biscornu, un rien pervers, entrecoupé de quelques scènes choc. On est tenu en haleine d'un bout à l'autre sans aucun temps mort. Une interprétation sans faute relève le tout pour nous donner un film très efficace qui nous scotche bien au siège. C'est rare, profitons-en ! Le remake américain est déjà prévu (aie aie aie ???)...",1
"Ce film est vraiment génial, je pense qu'il doit avoir un peu vieillie, mais reste un classique à mes yeux. D’ailleurs, si quelqu'un sait ou je peux le trouver en français sur le net, en dvd, en streaming, en download, n'importe, je suis preneur de tout, car impossible à trouver depuis des mois, je l'ai juste trouver en VO. Merci de me faire signe si quelqu'un le trouve.",1
"Comme quoi il faut toujours faire attention à la critique presse. En effet, la plupart de celles-ci sur les films de Jan Kouen sont très mauvaises. Pour quel motif ? Parce que c’est différent de ce qu’on voit d’habitude dans le cinéma français. Et bien pour ma part, je trouve que c’est le meilleur film des années 2000 et loin devant. 99 francs raconte la vie d’Octave rédacteur publicitaire qui nous ouvre les portes du monde de la publicité. Extravaguant, le film choque pour une vérité qu’on nous colle sous nos yeux : « l’homme est un produit comme un autre ». La publicité contrôle nos vies mais on ne sent rend jamais vraiment compte car nous suivons le mouvement de la société aveuglement. Un autre point à mettre en avant, la difficulté d’exercer ce métier avec toutes ses pressions sur les épaules. C’est un film réussi que j’ai apprécié pour ses voyages dans le temps, ses séquences d’effets spéciaux psychédéliques (on retiendra la course poursuite sous acide vers la fin du film qui est folle), mais surtout la façon dont le film nous dupe en passant d’un film plutôt comique à un vrai drame. 99 francs, c’est le loup de Wall Street français et ça fait du bien de voir ce genre d’expérience tout en sachant qu’elle soit made-in-France.",1
"Un très bon film d'époque du 18ème Siècle réalisé en 1962 par André Hunebelle !! Un riche aristocrate se voit jaloux de sa fortune par un ennemi qui dévoilera progressivement son orgueil. En faisant une course de chars, le héros percute accidentellement un homme qui lui lui dira lors de l'accident qu'il va bien mais qui décèdera plus tard vers sa famille. Quelques pièces d'or trouvé sur les lieux et la mère mourante est condamné en prison, dès que le héros apprend ça, il lui promet de retrouver sa fille devenu esclave dans un habit de pauvre et connaitre la vérité. André Hunebelle était un bon cinéaste de divertissement qui faisait de bons films à l'époque et je pense aujourd'hui qu'il faudrait rendre hommage. ""Les mystères de Paris"" possède une histoire pleine de rebondissements bien développé et une mise en scène qui vieillit bien. Il y a de la baston avec mème des acrobaties à la Jean-Claude Van Damme de Jean Marais charismatique et bon acteur et dans les seconds roles, on reconnait Pierre Mondy avec une moustache ou Noel Roquevert. A découvrir.",1
"Très belle histoire qui tourne autour de la musique, Feeddie Highmore est très bon. Je sais que c'est une histoire à l'eau de rose assez grosse mais j'adore",1
"Arf, la suite de trop. Trop d'incohérence, trop de scènes qui servent à rien mais moins de sexe pour une fois, ce qui n'est que mieux :-) Mais rien que le début, tssss,la pauvre meuf qui se fait cryogénisée :-O et on la retrouve + de 400 ans après et on la réanime :-O elle nous fait même pas une petite déprime ou des symptômes chelou c'est fort ça quand même! Le pire c'est quand même que personne ne se soit soucié de sa disparition la pauvre :-/ arfJason il nous fait plus peur, il nous fait pitié, t'as envie de l'achever juste pour qu'il soit tranquille :-p même lui tu sent qu'il en a mare de tuer des blondasses à forte poitrine!",0
"Retrouver Derek Zoolander est un bonheur, mais dans un film indigne de son charisme est une atrocité! BEN Stiller fidèle à lui-même avec son pote de toujours Owen Wilson, mais dans un film un peu surfait. Heureusement que la sulfureuse Penelope Cruz est là pour donner un peu de peps à ce trio de la mode. Quelques surprises, mais rien de bien génial .",0
Surprenant ! Sujet d’actualité avec une ambiance particulièrement prenante. Film à petit budget mais a grand talent! À voir,1
"Crimson Peak était un de mes films les plus attendus de l’année 2015 et est bien parti pour être ma plus grande déception de cette année. Sa seule qualité réside en son enveloppe (décors magnifiques, costumes impressionnants, photographie sublime). M’enfin, c’est bien joli d’avoir une belle enveloppe, mais il ne faudrait pas non plus oublier de soigner la lettre à l’intérieur. On découvre un récit bateau où se mélange amour, drame, thriller et fantômes sans que l’un des genres ne soit réellement satisfaisant. Oh Guillermo, comment as-tu pu te rater comme ça ? Au final, dans le style, vaut mieux se tourner vers le Jane Eyre de Cary Joji Fukunaga (avec justement Mia Wasikowska).",0
"Happy Birthdead est un bon film thriller / comédie avec un peu du genre épouvante-horreur mais pas grand chose qui est tout de fois réussi à merveille . Le sujet est de moins en moins original mais le fait d'y mêlé l'horreur crée de l'originalité. L'histoire a des rebondissements et de l'inattendu en restant claire et cohérent et qui nous éclaire sur certains points sauf un (qui est rarement expliqué dans ce style). Le scénario est très bien réfléchit et logique. La fin est très surprenante (on peut se douter à un moment donné de qui c'est mais après le film nous embarque et on oublie ce détail car c'est un détail) et réussi. Un très bon dialogue. D'excellents acteurs avec une héroïne ""Jessica Roth"" qui est très crédibles .",1
"Après les deux belles réussites que sont The Chaser et The murderer, on attendait beaucoup du troisième film de Na Hong-jin. L'attente est largement récompensée. The Strangers est tout aussi réussi. Une parfaite maitrise de la mise en scène est toujours là. Un scénario solide aussi. C'est un peu lent au début, mais pas rébarbatif. Malgré les morts violentes, c'est plutôt drôle, et même parfois loufoque. Puis petit à petit le mystère s'épaissit et le suspens devient de plus en plus prenant. Et même assez terrifiant. Et pour le coup, plus drôle du tout. Jusqu'au bout, de fausses pistes en rebondissements, on doute de l'identité du démon. Techniquement, c'est superbe et l'interprétation est excellente. Tous les ingrédients donc pour un thriller horrifique et fantastique très réussi. Personnellement, je n'ai pas vu passer les 2h36mns de projection. Na Hong-in confirme donc et fait bien désormais parti du gratin des réalisateurs coréens et mondiaux. Une bonne petit claque...",1
"Avec «L'île nue» (1960), Kaneto Shindo a signé une évocation à la fois simple et bouleversante de la survie pénible d'une famille de pêcheurs pauvres perdus sur une île de la mer intérieure du Japon. Il a osé et a réussi le pari de construire un film expérimental, presque totalement dénué de paroles, et tout entier basé sur la récurrence rythmée de séquences quasiment identiques. Film musical envoûtant à la lenteur majestueuse, «L'île nue» montre une maîtrise remarquable du temps, en sorte que, fasciné, le spectateur n'éprouve à aucun moment quelque envie de s'assoupir. Oeuvre typiquement orientale, il illustre à merveille l'humilité et le fatalisme d'un certaine Japon profondément marqué par le bouddhisme. Les personnages y apparaissent écrasés par la nature et par le destin. Le seul moment de révolte de la mère, à la fin du film, sera vite oublié et le cours impitoyable d'une destinée déjà tracée retrouvera tous ses droits. Filmé dans un décor grandiose et jouissant d'une photographie superbe, «L'île nue» est un joyau du cinéma japonais, à découvrir ou à redécouvrir de toute urgence!",1
"un film bouleversant, un chef d'oeuvre, des images trés trés fortes, sublime !!!",1
"Une comédie des plus ennuyeuse dans laquelle il ne se passe rien. Je l'ai regardée jusqu'au bout, espérant qu'il se passe enfin,quelque chose d'intéressant... mais rien... Pas la peine de gâcher de la pelliculle pour en faire un film.",0
"Chef d'oeuvre incontestable, la critique générale des médias est d'une rare injustice, ce film est sublimement interprété par les deux actrices magistrales. Cette violence faite aux femmes, racontée avec force et rudesse mais parfois aussi drôlerie m'a totalement ""retourné"": c'est un film ""chargé"" qu'il faut voir à tout prix: il le mérite vraiment.",1
"Très bons policier sur la survit d'un homme et de sa famille entre 2 monde opposé mais au méthode parfois semblable : police et mafia. Le récit est captivant et suffisament élaboré pour apporter une superbe intrigue, le tout avec des acteurs sublimes : Cage et Caruso en tête.",1
"Les ingrédients auraient pu en faire un bon film, seulement c'est trop lent, on ne sent pas assez ce qui est autour de cet univers. L'héroïne aime les chevaux seulement elle en oublie de vivre et en ce costume, je trouve Mathilde Seigner vulgaire, grossière, peu féminine, autant dans ""harry un ami qui vous veut du bien"", elle est bien, femme de tête, personnage qui a un bon sens, autant là, rien ne va, tout part en sucettes... détail, le dvd emprunté se bloquait tout le temps, pour suivre, t'as envie de dire, je passe!",0
"Documentaire sur les hôpitaux psychiatriques français, ""12 jours"" est un long-métrage sensible et pudique qui soulève des questions intéressantes. Raymond Depardon nous prpose une approche assez fine et sans clichés du monde de la psychiatrie, faisant ressortir toute la complexité de cet univers assez méconnu. Au delà de sa fonction pédagogique, le documentaire se sert de chaque nouvelle audience pour mettre en avant une catégorie spécifique de la population ou faire ressortir un problème sociétal. C'est donc un portait global de notre société que nous propose ce documentaire doublé d'une réflexion profonde sur la définition de la folie et notre rapport aux normes. Le dispositif scénique est limité par le concept même du long-métrage mais Raymond Depardon s'en tire plutôt bien, s’offrant même des moments de poésie visuels quand il filme les couloirs déserts de l’hôpital. On pourra reprocher à ""12 jours"" d'utiliser une structure narrative un peu trop répétitive, il n'en reste pas moins qu'on a affaire à un documentaire touchant et humain, porteur d'une réflexion intéressante qui soulève des tabous et interroge nos consciences.",1
"Ce qui caractérise très rapidement ""Tiens toi droite"", c'est l'ennui... Le film cumule les clichés peu subtils et mélange avec énergie les façons de filmer et le style utilisé pour les scènes. A tel point que là où le résultat se veut très certainement un camaïeu global, on obtient une plâtrée indigeste alors que pris très individuellement, certains points de détail et d'humour pourraient passer. Un film clairement râté. (à en regretter d'être aller à l'avant première...)",0
"Voici un western édifiant,il montre que sans talent le genre ne vaut pas tripette,sans talent du metteur en scène je m'entends.Car, les vedettes sont présentes et pas n'importe lesquelles mais bien empruntées faute d'être dirigées.j'ai rarement vu Boone aussi mauvais et pourtant quel talent il déploie dans ""The tall T""ou dans Hombre.Il est vrai que ce sont Boetticher et Ritt qui tiennent les commandes.Scott ne s'en sort pas trop mal grâce à son allure impériale et les nombreuses cavalcades sont bien réussies d'où l'étoile.",0
"Personnellement je suis un inconditionnel de Cagney. Cet acteur dégage un magnétisme animal incroyable. Ce film sans lui ne mériterait à mes yeux que deux étoiles. La mise en scène de Wise y es sans doute pour quelque chose. Sans l'interprétation de cagney ce film ne serait qu'un bon western américain des années 60. Mais la présence de l'acteur, et de son charisme nous permets de passer une heure trente délicieuse. Je vous le recommande",1
"Cette histoire vraie est tout à fait bien résumée dans le ""synopsis"" du site Allociné. André Téchiné a décidé de raconter l'histoire, surtout du point de vue d'Agnès. Sa passion amoureuse pour Agnelet est bien montrée. Ce film est très bien réalisé et interprété. Il est vraiment d'une excellent qualité cinématographique.",1
"Atomic College ou Class of Nuke'em high dans sa version originale et avec Toxic Avenger le fer de lance des productions Troma de ce cher vieux Lloyd Kaufman. A se pisser dessus, cette bande de bons élèves transformés en pire rebuts de l'humanité suite à un produit toxique qui empoisonne l'herbe (qui se fume pas celle que mange les vaches). Un accouchement qui se fait dans la douleur et des effets gores à foison. Bre, l'éclate totale.",1
"Si Jane Birkin est impériale, l'histoire peu crédible de cette veuve joyeuse a du mal à tenir la route, même dans un esprit totalement débridé. Emilie Dequenne a été meilleure mais l'on a plaisir à retrouver Pierre Richard et Amira Casar dans de petits rôles. C'est sympathique mais pas inoubliable. Dommage, on aurait voulu s'amuser un peu plus.",0
Une classe de 4ème pendant une année luttent pour affronter leurs difficultés. La suite de leur vie reste incertaine. C'est un bilan sur l'éducation en France pas glorieux mais sans mensonges. Le film lui opère sa mission de prise de conscience mais comme oeuvre cinématographique ne va pas plus loin. Les petits défauts des acteurs et les manques dans le scénario sont bien présent.,0
"on voit dès le début avec la scène de mettre le pays avec ou sans lumière que cet homme est un tyran, dans la foulée il condamne à mort un jeune garçon de 16 ans. puis intervient le coup d'état et là ayant refusé de partir en avion quand il était temps il est poursuivi par tout un peuple en furie. usant de stratagèmes il va essayer de regagner la mer pour s'échapper avec son petit fils. toutes ses rencontres montre un homme qui a mis le pays dans la misère et la souffrance. même son premier amour a du devenir prostituée et a perdu sa sœur. finalement sur un air de rédemption il apparait presque sympathique. les deux héros nous offre une grande prestation cinématographique entourés de seconds rôles habités par leur personnage. même les paysages sont tristes et désertiques. j'ai adoré la musique qui parcourt le film. toute ressemblance avec des pays existants est fortuite......",1
"comment parler d'un film dans lequel il n'y a RIEN...c'est confondant, ça empile les scènes les plus convenues du cinéma, à croire d'ailleurs que c'est une compilation de clichés. Quant à la morale de l'histoire, n'en parlons même pas....quelle déception après intouchable ! navrant",0
"je crois que c'est la première fois que les larmes me montent autant aux yeux en regardant un film français, (ou belge, je sais pas trop) mais rien que pour ça je vous le conseil. Même si on aime rire en allant au cinéma, histoire de voir autre chose que notre quotidien, voir dans un film ma vie, mes questionnements m'a fait un bien fou. merci à Fara Sene est ses acteurs, pas connus donc beaucoup crédible dans leur rôle de monsieur et madame tout le monde que les stars habituelles.",1
"Le film est un joli conte pour enfant... Et c'est là le problème, toute l'histoire repose sur un enfant de 10 mais que le scénario transforme en un ado de 14 ans. Le vocabulaire et la façon de parler font que ces enfants ne sont pas des enfants mais des ados pour le spectateur. Et dieu sait que la différence entre 10 et 14 ans est importante à ce stade de la vie. Le tout est d'une grande naïveté où un certain langage est à proscrire pour des enfants de cet âge. A voir pour se rappeler une jeunesse mais le regarder comme un conte initiatique qui peut attendre un passage télé.",0
"Ringo Lam c'est toujours à double tranchant tant il est inégal en tant que réalisateur; Ici nous avons un film violent, irréaliste, explosif, innovateur dans certains plans. Je m'étais fixé comme règle de jamais plus acheter de films de Ringo Lam, mais je ne regrette pas cette exception car il faut admettre que pour ma part seuls les ""Prison of Fire"" valent le coup dans la série des ""On fire"" et même dans sa filmographie asiatique. Des personnages volontairement caricaturaux, le tout est à prendre au second degrès. Posologie: mettez le son à fond, débranchez le cerveau et accrochez vous !",1
"Un film Disney loin d'être parfait mais ambitieux dans la forme et dont l'objet est de retranscrire pour la jeunesse un roman de Jules Verne. En cela c'est réussit avec des scènes qui s'enchaînent avec de l'allant faute d'une grande cohérence. Maurice Chevalier est un plus dans ce film, sa voix et sa gouaille est dans le ton du film. Les enfants sont les personnages centraux comme le dit le titre mais c'est un peu plus qu'un film pour enfant. Pour cela je défend ce film pour la valeur de l'histoire et le mérite de l'avoir rendue en film comme cela a été fait.",1
un des film les plus nul que jai vue s'est honteu de faire des film comme ceci,0
"dans une afrique du sud écorchée où naissent les township, ce ""five fingers..."" propose un récit confus, sur un rythme lancinant, à la mise en scène stéréotypée. en outre, entre dialogues pauvres ou forcés, l'interprétation ne relève pas ce film sombre et âpre. reste la beauté des décors naturels pour seule et très insuffisante consolation car que le temps paraît long parfois!",0
"Si ""Plan 9"" est mauvais du début à la fin à un point inimaginable, ""Glen or Glenda"" est tout de même bien moins ridicule, et on pourrait même dire que la première demi-heure est relativement acceptable, malgré le manque de moyens, grâce à une approche frontale d'un sujet bouillant : le travestisme. Le fait est qu'on ne voit pas trop qui d'autre que Wood aurait pu aborder un sujet pareil dans les années 50. La première partie est donc relativement intéressante, si bien qu'on se montre indulgent envers les décors pourris, les acteurs médiocres, le montage raté et les propos incompréhensibles de Bela Lugosi, et on se dit même qu'il y a quand même eu (et qu'il continue d'y avoir, chaque semaine en salles) bien pire. Mais quand Lugosi commence à s'emballer avec ses ""Beware"" et ses histoires de dragon vert et de gros escargots, le constat est flagrant : le film n'a plus aucun sens. Pendant deux minutes, Wood insère dans son film des images de guerre. On a également affaire à une sorte de viol par un démon, bien avant ""Rosemary's Baby"". Et là, il faut l'avouer, ça devient tellement ridicule que c'est juste énorme. Mais au moins, Wood y croyait, et c'est peut-être son ""meilleur"" film.",0
Rien à redire sur l’interprétation et quel plaisir de retrouver la jeune Noémie Schmidt toujours aussi attachante et juste. Je note deux étoiles car si le film fait sourire par les excès de son personnage il n'arrive pas à accrocher pleinement le spectateur selon moi. Malgré tout ce film est distrayant et sincèrement comparé aux navets français de ces derniers temps n'a pas à rougir.,0
"Ken Loach a réalisé une fable sociale emplie d’humanité, de bons sentiments et d’émotions. LOOKING FOR ERIC met en scène un quinquagénaire assez malheureux, qui prend conscience de ses erreurs passées, qui se rend compte de la morosité de sa vie et va lui donner un véritable coup de pouce. Comme soutien psychologique, c’est en Eric Cantona, footballeur populaire dont il est fan, qu’il va trouver une aide précieuse ! A partir de cela Ken Loach nous raconte une histoire très touchante sur la quête perpétuelle du bien être et aussi sur la lourdeur (et douleur) de nos choix. On assiste donc à l’éducation difficile d’ados turbulents, à la reconquête d’une femme perdue dans le passé et à une amitié fictive improbable. L’équilibre entre drame social et comédie sentimentale est parfait. En somme, intelligent, drôle, sincère, des dialogues aux petits oignons et des acteurs exceptionnels pour une comédie au propos universel car ancré dans le vie de tous. Excellent !",1
"Extrêmement déçue par ce film étant donné que j'avais adoré le précédent.Les personnages que nous avons quitté ne sont plus là, on ne sait pas pourquoi Alice se retrouve seule à Washington. Les scènes de combat ne sont pas bien filmées, cela va trop vite pour suivre. La bande son est mauvaise. Les personnages secondaires sont totalement inutiles étant donné que l'on ne sait rien d'eux. Film totalement dénué d'humour, quasiment sans texte ! Même l'héroïne n'est pas stylée, contrairement aux précédents films. Moi qui attendais sa sortie avec impatience…",0
"film navrant, vu et revu, j'ai deviner tout le film dans les premières minutes et c'est exactement ce qui c'est passer.y'a n'a marre de ces navets, les acteurs (si on peux les appeler ainsi) sont simplement nulles!!!! a eviter ou a offrir a votre pire ennemie.",0
"Ce film, vu une première fois en festival, m'a bouleversée, séance suivie d'un débat entre la salle et un Nabil Ayouch excellent . Je l'ai revu au cinéma, et à ma grande surprise pour un deuxième visionnage, même émotion. Il donne la parole à des gens simples, tristes et sincères, qui ont souffert toute leur vie du déchirement d'avoir été arrachés à leur terre il y a déjà longtemps, en 1948.Il parle de violence, de déracinement non supporté et d'exil malheureux dans des lieux, au Liban, qui ne remplaceront jamais le paradis d'antan, qui est seulement ""à la place de la mort"". Il parle de vieillards tristes et jamais apaisés, il parle de leurs descendants qui ne savent pas vraiment d'où ils sont.et il parle de quelques nouveaux occupants des terres évacuées, de la jeune génération pour la plupart, confrontés aux paroles recueillies. C'est un beau film à ne pas manquer.",1
"Toute une époque.... un film qui a des relents de Michel Audiard sans en avoir la verve ni le talent. Avec une Véronique Genest en prostituée et un Martin Lamotte en prof mais ni l'un ni l'autre n'a connaissance de ces occupations.... ni le réalisateur, ni le scénariste, ni le producteur n'ont connaissance du monde qu'ils décrivent en se cachant derrière l'absurde pour faire passer leur ignorance de la population décrite. Pas un sourire ne vient troubler cet affligeant naufrage....",0
J'ai passé un très bon moment devant ce film! Natalie Portman est parfaite dans ce rôle de femme forte qui prend les choses en main pour se protéger face à des bandits.,1
"Attention, chef d'œuvre... mais pas forcément grand public. Très décalé, humour grinçant, situations absurdes, le tout servi par des dialogues cultes : tous les ingrédients d'un film différent, que le temps altère à peine. Inutile de détailler les qualités du jeu des acteurs, ils sont tous brillants : Depardieu, Blier, Carmet. Le générique de début et les premiers dialogues en disent long sur l'ambiance du film, et sont des scènes à mon sens ""cultes"". A une époque ou les navets stéréotypés sont légions, un bon ""buffet froid"", même s'il n'est évidement pas parfait, passe aujourd'hui pour un grand film, à voir et à revoir...",1
"Evidemment il fallait s'attendre à quelque chose de spécial, pas de déception de ce coté là, tellement bien que le film reste difficile à digérer. D'une part il y a une quasi absence de dialogue, ce qui devient à la longue génant avec un scénario qui tourne en boucle. Le film est de plus agrémenté de scènes qui demanderaient peut être un décryptage devant lequel j'ai renaclé. Dommage car l' ambiance originale est réussie avec une jolie photographie et des acteurs qui jouent justes .",0
"Un film à l’atmosphère pesante très réussie mais qui à la mauvaise idée de ne se reposer que sur l'agacement qu'on peut éprouver vis à vis des personnages plutôt que sur un réel suspense. Résultat on passe le film à bondir sur son fauteuil et à vouloir distribuer des gifles à ce couple insupportable : une femme qui tue à petit feu son enfant, en toute bonne fois, persuadée qu'elle comprend ses besoins mieux que tout le monde et que se sont les autres qui lui font du mal, et son mari, qui par amour et pour ne pas la perdre, décide de laisser faire et enchaîne les mauvaises décisions. Alors certes le film pose des questions passionnantes (difficile de voir la folie de la personne aimée quand elle est si insidieuse qu'on finit par la prendre pour la normalité) mais ne réussit pas dans sa démonstration à tirer partie de son sujet et reste dans un développement scénaristique ultra prévisible. Bref un film dont on ressort fatigué et énervé.",0
"Film risible sur un sujet grave. Prévisible, léger, insipide et surtout consternant. Deux heures perdues.",0
